NR_SEQUENCIA;DS_PROC_EXAME;CD_PROCEDIMENTO;CD_PROCEDIMENTO_TUSS;IE_ORIGEM_PROCED;DS_PROC_EXAME_LOC;IE_ORIGEM_PROC_TUSS;DS_PROCEDIMENTO_TUSS;DS_TIPO_UTIL;DS_ORIGEM_PROCED
2717;Doppler Colorido De Hemangioma;40901424;;5;Doppler Colorido De Hemangioma;8; ;Cirurgicos;CBHPM
2718;Doppler Colorido De Órgão Ou Estrutura Isolada;40901386;;5;Doppler Colorido De Órgão Ou Estrutura Isolada;8; ;Cirurgicos;CBHPM
2719;Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais);40901360;;5;Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais);8; ;Cirurgicos;CBHPM
2720;Doppler Colorido De Vasos Cervicais Venosos Bilateral (Subclávias E Jugulares);40901378;;5;Doppler Colorido De Vasos Cervicais Venosos Bilateral (Subclávias E Jugulares);8; ;Cirurgicos;CBHPM
2721;Doppler Colorido De Veia Cava Superior Ou Inferior;40901432;;5;Doppler Colorido De Veia Cava Superior Ou Inferior;8; ;Cirurgicos;CBHPM
2722;Doppler Colorido Peniano Com Fármaco-Indução;40901440;;5;Doppler Colorido Peniano Com Fármaco-Indução;8; ;Cirurgicos;CBHPM
2723;Doppler Colorido Transcraniano Ou Transfontanela;40901351;;5;Doppler Colorido Transcraniano Ou Transfontanela;8; ;Cirurgicos;CBHPM
2724;Doppler Colorido Venoso De Membro Inferior - Unilateral;40901483;;5;Doppler Colorido Venoso De Membro Inferior - Unilateral;8; ;Cirurgicos;CBHPM
2725;Doppler Colorido Venoso De Membro Superior - Unilateral;40901467;;5;Doppler Colorido Venoso De Membro Superior - Unilateral;8; ;Cirurgicos;CBHPM
2726;Ecodopplercardiograma Com Contraste Intracavitário;40901050;;5;Ecodopplercardiograma Com Contraste Intracavitário;8; ;Cirurgicos;CBHPM
2727;Ecodopplercardiograma Com Contraste Para Perfusão Miocárdica;40901068;;5;Ecodopplercardiograma Com Contraste Para Perfusão Miocárdica;8; ;Cirurgicos;CBHPM
2728;Ecodopplercardiograma Com Estresse Farmacológico;40901076;;5;Ecodopplercardiograma Com Estresse Farmacológico;8; ;Cirurgicos;CBHPM
2729;Ecodopplercardiograma Fetal Com Mapeamento De Fluxo Em Cores;40901084;;5;Ecodopplercardiograma Fetal Com Mapeamento De Fluxo Em Cores;8; ;Cirurgicos;CBHPM
2730;Ecodopplercardiograma Transesofágico (Inclui Transtorácico);40901092;;5;Ecodopplercardiograma Transesofágico (Inclui Transtorácico);8; ;Cirurgicos;CBHPM
2731;Ecocardiograma;40901106;;5;ECOCARDIOGRAMA;8; ;Cirurgicos;CBHPM
2732;Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão);40901211;;5;Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão);8; ;Cirurgicos;CBHPM
2733;Glândulas Salivares (Todas);40901033;;5;Glândulas Salivares (Todas);8; ;Cirurgicos;CBHPM
2734;Globo Ocular - Bilateral;40901017;;5;Globo Ocular - Bilateral;8; ;Cirurgicos;CBHPM
2735;Globo Ocular Com Doppler Colorido - Bilateral;40901025;;5;Globo Ocular Com Doppler Colorido - Bilateral;8; ;Cirurgicos;CBHPM
2736;Histerossonografia;40901327;;5;Histerossonografia;8; ;Cirurgicos;CBHPM
2737;Mamas;40901114;;5;Mamas;8; ;Cirurgicos;CBHPM
2738;Obstétrica;40901238;;5;Obstétrica;8; ;Cirurgicos;CBHPM
2739;Obstétrica 1º Trimestre (Endovaginal);40901297;;5;Obstétrica 1º Trimestre (Endovaginal);8; ;Cirurgicos;CBHPM
2740;Obstétrica Com Translucência Nucal;40901254;;5;Obstétrica Com Translucência Nucal;8; ;Cirurgicos;CBHPM
2741;Obstétrica Convencional Com Doppler Colorido;40901246;;5;Obstétrica Convencional Com Doppler Colorido;8; ;Cirurgicos;CBHPM
2742;Obstétrica Gestação Múltipla Com Doppler Colorido: Cada Feto;40901289;;5;Obstétrica Gestação Múltipla Com Doppler Colorido: Cada Feto;8; ;Cirurgicos;CBHPM
2743;Obstétrica Gestação Múltipla: Cada Feto;40901270;;5;Obstétrica Gestação Múltipla: Cada Feto;8; ;Cirurgicos;CBHPM
2744;Obstétrica Morfológica;40901262;;5;Obstétrica Morfológica;8; ;Cirurgicos;CBHPM
2745;Obstétrica: Perfil Biofísico Fetal;40901505;;5;Obstétrica: Perfil Biofísico Fetal;8; ;Cirurgicos;CBHPM
2746;Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio);40901203;;5;Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio);8; ;Cirurgicos;CBHPM
2747;Próstata Transretal (Inclui Abdome Inferior Masculino);40901335;;5;Próstata Transretal (Inclui Abdome Inferior Masculino);8; ;Cirurgicos;CBHPM
2748;Retroperitônio (Grandes Vasos Ou Adrenais);40901149;;5;Retroperitônio (Grandes Vasos Ou Adrenais);8; ;Cirurgicos;CBHPM
2749;Torácico Extracardíaco;40901041;;5;Torácico Extracardíaco;8; ;Cirurgicos;CBHPM
2750;Transvaginal (Inclui Abdome Inferior Feminino);40901300;;5;Transvaginal (Inclui Abdome Inferior Feminino);8; ;Cirurgicos;CBHPM
2751;Transvaginal Para Controle De Ovulação (3 Ou Mais Exames) (Inclui Abdome Inferior Feminino);40901319;;5;Transvaginal Para Controle De Ovulação (3 Ou Mais Exames) (Inclui Abdome Inferior Feminino);8; ;Cirurgicos;CBHPM
2752;Tridimensional - Acrescentar Ao Exame De Base;40901491;;5;Tridimensional - Acrescentar Ao Exame De Base;8; ;Cirurgicos;CBHPM
2753;Ultra-Sonografia Biomicroscópica - Monocular;40901521;;5;Ultra-Sonografia Biomicroscópica - Monocular;8; ;Cirurgicos;CBHPM
2754;Ultra-Sonografia Diagnóstica - Monocular;40901530;;5;Ultra-Sonografia Diagnóstica - Monocular;8; ;Cirurgicos;CBHPM
2755;Doppler Colorido Intra-Operatório;40902064;;5;Doppler Colorido Intra-Operatório;8; ;Cirurgicos;CBHPM
2756;Drenagem Percutânea Orientada Por Us (Acrescentar O Exame De Base);40902110;;5;Drenagem Percutânea Orientada Por Us (Acrescentar O Exame De Base);8; ;Cirurgicos;CBHPM
2757;Ecodopplercardiograma Transoperatório (Transesofágico Ou Epicárdico) - Por Hora Suplementar;40902080;;5;Ecodopplercardiograma Transoperatório (Transesofágico Ou Epicárdico) - Por Hora Suplementar;8; ;Cirurgicos;CBHPM
2758;Ecodopplercardiograma Transoperatório (Transesofágico Ou Epicárdico) (1ª Hora);40902072;;5;Ecodopplercardiograma Transoperatório (Transesofágico Ou Epicárdico) (1ª Hora);8; ;Cirurgicos;CBHPM
2759;Intra-Operatório;40902056;;5;Intra-Operatório;8; ;Cirurgicos;CBHPM
2760;Obstétrica 1º Trimestre Com Punção: Biópsia Ou Aspirativa;40902021;;5;Obstétrica 1º Trimestre Com Punção: Biópsia Ou Aspirativa;8; ;Cirurgicos;CBHPM
2761;Obstétrica: Com Amniocentese;40902013;;5;Obstétrica: Com Amniocentese;8; ;Cirurgicos;CBHPM
2762;Próstata Transretal Com Biópsia - Até 8 Fragmentos;40902030;;5;Próstata Transretal Com Biópsia - Até 8 Fragmentos;8; ;Cirurgicos;CBHPM
2763;Próstata Transretal Com Biópsia - Mais De 8 Fragmentos;40902048;;5;Próstata Transretal Com Biópsia - Mais De 8 Fragmentos;8; ;Cirurgicos;CBHPM
2764;Redução De Invaginação Intestinal Por Enema, Orientada Por Us (Acrescentar O Exame De Base);40902129;;5;Redução De Invaginação Intestinal Por Enema, Orientada Por Us (Acrescentar O Exame De Base);8; ;Cirurgicos;CBHPM
2765;Abdome Superior;41001109;;5;Abdome Superior;8; ;Cirurgicos;CBHPM
2766;Abdome Total (Abdome Superior, Pelve E Retroperitônio);41001095;;5;ABDOME TOTAL (ABDOME SUPERIOR, PELVE E RETROPERITONIO);8; ;Cirurgicos;CBHPM
2767;Angiotomografia (Crânio Ou Pescoço Ou Tórax Ou Abdome Superior Ou Pelve) - Arterial Ou Venosa;41001168;;5;Angiotomografia (Crânio Ou Pescoço Ou Tórax Ou Abdome Superior Ou Pelve) - Arterial Ou Venosa;8; ;Cirurgicos;CBHPM
2768;Angiotomografia De Aorta Abdominal;41001184;;5;Angiotomografia De Aorta Abdominal;8; ;Cirurgicos;CBHPM
2769;Angiotomografia De Aorta Torácica;41001176;;5;Angiotomografia De Aorta Torácica;8; ;Cirurgicos;CBHPM
2770;Articulação (Esternoclavicular Ou Ombro Ou Cotovelo Ou Punho Ou Sacroilíacas Ou Coxofemoral Ou Joelh;41001141;;5;Articulação (Esternoclavicular Ou Ombro Ou Cotovelo Ou Punho Ou Sacroilíacas Ou Coxofemoral Ou Joelh;8; ;Cirurgicos;CBHPM
2771;Articulações Temporomandibulares;41001044;;5;Articulações Temporomandibulares;8; ;Cirurgicos;CBHPM
2772;Coluna - Segmento Adicional;41001133;;5;Coluna - Segmento Adicional;8; ;Cirurgicos;CBHPM
2773;Tc - Coluna Cervical Ou Dorsal Ou Lombar (Até 3 Segmentos);41001125;;5;TC - COLUNA CERVICAL OU DORSAL OU LOMBAR (ATE 3 SEGMENTOS);8; ;Cirurgicos;CBHPM
2774;Coração - Para Avaliação Do Escore De Cálcio Coronariano;41001087;;5;Coração - Para Avaliação Do Escore De Cálcio Coronariano;8; ;Cirurgicos;CBHPM
2775;Crânio Ou Sela Túrsica Ou Órbitas;41001010;;5;Crânio Ou Sela Túrsica Ou Órbitas;8; ;Cirurgicos;CBHPM
2776;Dental (Dentascan);41001052;;5;Dental (Dentascan);8; ;Cirurgicos;CBHPM
2777;Endoscopia Virtual Por Tc - Acrescentar Ao Exame De Base;41001214;;5;Endoscopia Virtual Por Tc - Acrescentar Ao Exame De Base;8; ;Cirurgicos;CBHPM
2778;Escanometria Digital;41001192;;5;Escanometria Digital;8; ;Cirurgicos;CBHPM
2779;Face Ou Seios Da Face;41001036;;5;Face Ou Seios Da Face;8; ;Cirurgicos;CBHPM
2780;Mastóides Ou Orelhas;41001028;;5;Mastóides Ou Orelhas;8; ;Cirurgicos;CBHPM
2781;Pelve Ou Bacia;41001117;;5;Pelve Ou Bacia;8; ;Cirurgicos;CBHPM
2782;Pescoço (Partes Moles, Laringe, Tireóide E Faringe);41001060;;5;Pescoço (Partes Moles, Laringe, Tireóide E Faringe);8; ;Cirurgicos;CBHPM
2783;Reconstrução Tridimensional - Acrescentar Ao Exame De Base;41001206;;5;Reconstrução Tridimensional - Acrescentar Ao Exame De Base;8; ;Cirurgicos;CBHPM
2784;Segmentos Apendiculares (Braço Ou Antebraço Ou Mão Ou Coxa Ou Perna Ou Pé);41001150;;5;Segmentos Apendiculares (Braço Ou Antebraço Ou Mão Ou Coxa Ou Perna Ou Pé);8; ;Cirurgicos;CBHPM
2785;Tc Para Pet Dedicado Oncológico;41001222;;5;TC PARA PET DEDICADO ONCOLOGICO;8; ;Outros;CBHPM
2786;Tomografia Tórax;41001079;;5;TOMOGRAFIA TORAX;8; ;Cirurgicos;CBHPM
2787;Drenagem Percutânea Orientada Por Tc (Acrescentar O Exame De Base);41002032;;5;Drenagem Percutânea Orientada Por Tc (Acrescentar O Exame De Base);8; ;Cirurgicos;CBHPM
2788;Punção Aspirativa Orientada Por Tc (Acrescentar O Exame De Base);41002024;;5;Punção Aspirativa Orientada Por Tc (Acrescentar O Exame De Base);8; ;Cirurgicos;CBHPM
2789;Tomomielografia (Até 3 Segmentos) - Acrescentar A Tc Da Coluna E Incluir A Punção;41002016;;5;Tomomielografia (Até 3 Segmentos) - Acrescentar A Tc Da Coluna E Incluir A Punção;8; ;Cirurgicos;CBHPM
2790;RM - Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio);41101170;;5;RM - ABDOME SUPERIOR (FIGADO, PANCREAS, BACO, RINS, SUPRA-RENAIS, RETROPERITONIO);8; ;Cirurgicos;CBHPM
2791;Angio-Rm (Crânio Ou Pescoço Ou Tórax Ou Abdome Superior Ou Pelve) - Arterial Ou Venosa;41101324;;5;Angio-Rm (Crânio Ou Pescoço Ou Tórax Ou Abdome Superior Ou Pelve) - Arterial Ou Venosa;8; ;Cirurgicos;CBHPM
2792;Angio-Rm De Aorta Abdominal;41101340;;5;Angio-Rm De Aorta Abdominal;8; ;Cirurgicos;CBHPM
2793;Endoscopia Digestiva Alta;40201120;;5;Endoscopia Digestiva Alta;8; ;Cirurgicos;CBHPM
2794;Endoscopia Digestiva Alta Com Cromoscopia;40201333;;5;Endoscopia Digestiva Alta Com Cromoscopia;8; ;Cirurgicos;CBHPM
2795;Endoscopia Digestiva Alta Com Magnificação;40201139;;5;Endoscopia Digestiva Alta Com Magnificação;8; ;Cirurgicos;CBHPM
2796;Enteroscopia;40201147;;5;Enteroscopia;8; ;Cirurgicos;CBHPM
2797;Histeroscopia Diagnóstica;40201155;;5;Histeroscopia Diagnóstica;8; ;Cirurgicos;CBHPM
2798;Laparoscopia;40201163;;5;Laparoscopia;8; ;Cirurgicos;CBHPM
2799;Medida De Pressão De Varizes De Esôfago Endoscópica;40201317;;5;Medida De Pressão De Varizes De Esôfago Endoscópica;8; ;Cirurgicos;CBHPM
2800;Retossigmoidoscopia Flexível;40201171;;5;Retossigmoidoscopia Flexível;8; ;Cirurgicos;CBHPM
2801;Retossigmoidoscopia Rígida;40201180;;5;Retossigmoidoscopia Rígida;8; ;Cirurgicos;CBHPM
2802;Ureteroscopia Flexível Unilateral;40201279;;5;Ureteroscopia Flexível Unilateral;8; ;Cirurgicos;CBHPM
2803;Ureteroscopia Rígida Unilateral;40201287;;5;Ureteroscopia Rígida Unilateral;8; ;Cirurgicos;CBHPM
2804;Vídeo-Endoscopia Do Esfíncter Velo-Palatino Com Ótica Flexível;40201198;;5;Vídeo-Endoscopia Do Esfíncter Velo-Palatino Com Ótica Flexível;8; ;Cirurgicos;CBHPM
2805;Vídeo-Endoscopia Do Esfíncter Velo-Palatino Com Ótica Rígida;40201201;;5;Vídeo-Endoscopia Do Esfíncter Velo-Palatino Com Ótica Rígida;8; ;Cirurgicos;CBHPM
2806;Vídeo-Endoscopia Naso-Sinusal Com Ótica Flexível;40201210;;5;Vídeo-Endoscopia Naso-Sinusal Com Ótica Flexível;8; ;Cirurgicos;CBHPM
2807;Vídeo-Endoscopia Naso-Sinusal Com Ótica Rígida;40201228;;5;Vídeo-Endoscopia Naso-Sinusal Com Ótica Rígida;8; ;Cirurgicos;CBHPM
2808;Vídeo-Faringo-Laringoscopia Com Endoscópio Flexível;40201252;;5;Vídeo-Faringo-Laringoscopia Com Endoscópio Flexível;8; ;Cirurgicos;CBHPM
2809;Vídeo-Faringo-Laringoscopia Com Endoscópio Rígido;40201260;;5;Vídeo-Faringo-Laringoscopia Com Endoscópio Rígido;8; ;Cirurgicos;CBHPM
2810;Vídeo-Laringo-Estroboscopia Com Endoscópio Flexível;40201236;;5;Vídeo-Laringo-Estroboscopia Com Endoscópio Flexível;8; ;Cirurgicos;CBHPM
2811;Vídeo-Laringo-Estroboscopia Com Endoscópio Rígido;40201244;;5;Vídeo-Laringo-Estroboscopia Com Endoscópio Rígido;8; ;Cirurgicos;CBHPM
2812;Videoquimografia Laríngea;40201325;;5;Videoquimografia Laríngea;8; ;Cirurgicos;CBHPM
2813;Aritenoidectomia Microcirúrgica Endoscópica;40202011;;5;Aritenoidectomia Microcirúrgica Endoscópica;8; ;Cirurgicos;CBHPM
2814;Biópsias Por Laparoscopia;40202046;;5;Biópsias Por Laparoscopia;8; ;Cirurgicos;CBHPM
2815;Broncoscopia Com Biópsia Transbrônquica Com Acompanhamento Radioscópico;40202054;;5;Broncoscopia Com Biópsia Transbrônquica Com Acompanhamento Radioscópico;8; ;Cirurgicos;CBHPM
2816;Cecostomia;40202062;;5;Cecostomia;8; ;Cirurgicos;CBHPM
2817;Cistoenterostomia Com Colocação De Prótese Ou Dreno;40202070;;5;Cistoenterostomia Com Colocação De Prótese Ou Dreno;8; ;Cirurgicos;CBHPM
2818;Colagem De Fístula Por Via Endoscópica;40202089;;5;Colagem De Fístula Por Via Endoscópica;8; ;Cirurgicos;CBHPM
2819;Colocação De Cânula Sob Orientação Endoscópica;40202097;;5;Colocação De Cânula Sob Orientação Endoscópica;8; ;Cirurgicos;CBHPM
2820;Colocação De Cateter Para Braquiterapia Endobrônquica;40202100;;5;Colocação De Cateter Para Braquiterapia Endobrônquica;8; ;Cirurgicos;CBHPM
2821;Colocação De Prótese Coledociana Por Via Endoscópica;40202119;;5;Colocação De Prótese Coledociana Por Via Endoscópica;8; ;Cirurgicos;CBHPM
2822;Colocação De Prótese Traqueal Ou Brônquica;40202127;;5;Colocação De Prótese Traqueal Ou Brônquica;8; ;Cirurgicos;CBHPM
2823;Colonoscopia Com Biópsia E/Ou Citologia;40202666;;5;Colonoscopia Com Biópsia E/Ou Citologia;8; ;Cirurgicos;CBHPM
2824;Colonoscopia Com Dilatação Segmentar;40202674;;5;Colonoscopia Com Dilatação Segmentar;8; ;Cirurgicos;CBHPM
2825;Fibrinogênio, Teste Funcional, Dosagem;40304264;;5;Fibrinogênio, Teste Funcional, Dosagem;8; ;Cirurgicos;CBHPM
2826;Filária, Pesquisa;40304272;;5;Filária, Pesquisa;8; ;Cirurgicos;CBHPM
2827;Grupo Abo, Classificação Reversa;40304280;;5;Grupo Abo, Classificação Reversa;8; ;Cirurgicos;CBHPM
2828;Grupo Sanguíneo Abo, E Fator Rho (Inclui Du);40304299;;5;Grupo Sanguíneo Abo, E Fator Rho (Inclui Du);8; ;Cirurgicos;CBHPM
2829;Ham, Teste De (Hemólise Ácida);40304302;;5;Ham, Teste De (Hemólise Ácida);8; ;Cirurgicos;CBHPM
2830;Heinz, Corpúsculos, Pesquisa;40304310;;5;Heinz, Corpúsculos, Pesquisa;8; ;Cirurgicos;CBHPM
2831;Hemácias Fetais, Pesquisa;40304329;;5;Hemácias Fetais, Pesquisa;8; ;Cirurgicos;CBHPM
2832;Hematócrito, Determinação Do;40304337;;5;Hematócrito, Determinação Do;8; ;Cirurgicos;CBHPM
2833;Hemoglobina (Eletroforese Ou Hplc);40304353;;5;Hemoglobina (Eletroforese Ou Hplc);8; ;Cirurgicos;CBHPM
2834;Hemoglobina Instalbilidade A 37 Graus C;40304833;;5;Hemoglobina Instalbilidade A 37 Graus C;8; ;Cirurgicos;CBHPM
2835;Hemoglobina, Dosagem;40304345;;5;Hemoglobina, Dosagem;8; ;Cirurgicos;CBHPM
2836;Hemoglobina, Solubilidade (Hbs E Hbd);40304841;;5;Hemoglobina, Solubilidade (Hbs E Hbd);8; ;Cirurgicos;CBHPM
2837;Hemoglobinopatia - Triagem (El.Hb., Hemoglob. Fetal. Reticulócitos, Corpos De H, T. Falcização Hemác;40304850;;5;Hemoglobinopatia - Triagem (El.Hb., Hemoglob. Fetal. Reticulócitos, Corpos De H, T. Falcização Hemác;8; ;Cirurgicos;CBHPM
2838;Hemograma Com Contagem De Plaquetas Ou Frações (Eritrograma, Leucograma, Plaquetas);40304361;;5;Hemograma Com Contagem De Plaquetas Ou Frações (Eritrograma, Leucograma, Plaquetas);8; ;Cirurgicos;CBHPM
2839;Eritrossedimentação (Vhs);40304370;;5;ERITROSSEDIMENTACAO (VHS);8; ;Cirurgicos;CBHPM
2840;Hemossiderina (Siderócitos), Sangue Ou Urina;40304388;;5;Hemossiderina (Siderócitos), Sangue Ou Urina;8; ;Cirurgicos;CBHPM
2841;Heparina, Dosagem;40304396;;5;Heparina, Dosagem;8; ;Cirurgicos;CBHPM
2842;Imunofenotipagem Para Doença Residual Mínima (*);40304701;;5;Imunofenotipagem Para Doença Residual Mínima (*);8; ;Cirurgicos;CBHPM
3009;Dengue - Igg E Igm (Cada);40306798;;5;Dengue - Igg E Igm (Cada);8; ;Cirurgicos;CBHPM
3010;Dncb - Teste De Contato;40308022;;5;Dncb - Teste De Contato;8; ;Cirurgicos;CBHPM
3011;Echovírus (Painel) Sorologia Para;40306801;;5;Echovírus (Painel) Sorologia Para;8; ;Cirurgicos;CBHPM
3012;Equinococose (Hidatidose), Reação Sorológica;40306810;;5;Equinococose (Hidatidose), Reação Sorológica;8; ;Cirurgicos;CBHPM
3013;Equinococose, Idr;40306828;;5;Equinococose, Idr;8; ;Cirurgicos;CBHPM
3014;Esporotricose, Reação Sorológica;40306836;;5;Esporotricose, Reação Sorológica;8; ;Cirurgicos;CBHPM
3015;Esporotriquina, Idr;40306844;;5;Esporotriquina, Idr;8; ;Cirurgicos;CBHPM
3016;Fator Antinúcleo, (Fan);40306852;;5;Fator Antinúcleo, (Fan);8; ;Cirurgicos;CBHPM
3017;Fator Reumatóide, Quantitativo;40306860;;5;Fator Reumatóide, Quantitativo;8; ;Cirurgicos;CBHPM
3018;Fator Reumatóide, Teste Do Látex (Qualitativo);40308030;;5;Fator Reumatóide, Teste Do Látex (Qualitativo);8; ;Cirurgicos;CBHPM
3019;Filaria Sorologia;40306879;;5;Filaria Sorologia;8; ;Cirurgicos;CBHPM
3020;Frei (Linfogranuloma Venéreo), Ider;40308049;;5;Frei (Linfogranuloma Venéreo), Ider;8; ;Cirurgicos;CBHPM
3021;Genotipagem Do Sistema Hla;40306887;;5;Genotipagem Do Sistema Hla;8; ;Cirurgicos;CBHPM
3022;Giardia, Reação Sorológica;40306895;;5;Giardia, Reação Sorológica;8; ;Cirurgicos;CBHPM
3023;Gonococo - Igg;40308324;;5;Gonococo - Igg;8; ;Cirurgicos;CBHPM
3024;Gonococo - Igm;40308332;;5;Gonococo - Igm;8; ;Cirurgicos;CBHPM
3025;Helicobacter Pylori - Iga;40306909;;5;Helicobacter Pylori - Iga;8; ;Cirurgicos;CBHPM
3026;Helicobacter Pylori - Igg;40306917;;5;Helicobacter Pylori - Igg;8; ;Cirurgicos;CBHPM
3027;Helicobacter Pylori - Igm;40306925;;5;Helicobacter Pylori - Igm;8; ;Cirurgicos;CBHPM
3028;Hepatite A - Hav - Igg;40306933;;5;Hepatite A - Hav - Igg;8; ;Cirurgicos;CBHPM
3029;Hepatite A - Anti HVA - Igm;40306941;;5;HEPATITE A - ANTI HVA - IGM;8; ;Cirurgicos;CBHPM
3030;Hepatite B - Hbcac - Igg (Anti-Core Igg Ou Acoreg);40306950;;5;Hepatite B - Hbcac - Igg (Anti-Core Igg Ou Acoreg);8; ;Cirurgicos;CBHPM
3031;Hepatite B - Hbcac - Igm (Anti-Core Igm Ou Acorem);40306968;;5;Hepatite B - Hbcac - Igm (Anti-Core Igm Ou Acorem);8; ;Cirurgicos;CBHPM
3032;Hepatite B - Hbeac (Anti Hbe);40306976;;5;Hepatite B - Hbeac (Anti Hbe);8; ;Cirurgicos;CBHPM
3033;"""Hepatite B - Hbeag (Antígeno """"E"""")""";40306984;;5;"""Hepatite B - Hbeag (Antígeno """"E"""")""";8; ;Cirurgicos;CBHPM
3034;Hepatite B - Hbsac (Anti-Antígeno De Superfície);40306992;;5;Hepatite B - Hbsac (Anti-Antígeno De Superfície);8; ;Cirurgicos;CBHPM
3035;Hepatite B - Hbsag (Au, Antígeno Austrália);40307018;;5;Hepatite B - Hbsag (Au, Antígeno Austrália);8; ;Cirurgicos;CBHPM
3036;Hepatite C - Anti-Hcv;40307026;;5;Hepatite C - Anti-Hcv;8; ;Cirurgicos;CBHPM
3037;Hepatite C - Anti-Hcv - Igm;40307034;;5;Hepatite C - Anti-Hcv - Igm;8; ;Cirurgicos;CBHPM
3038;Hepatite C - Imunoblot;40307042;;5;Hepatite C - Imunoblot;8; ;Cirurgicos;CBHPM
3039;Hepatite Delta, Anticorpo Igg;40307050;;5;Hepatite Delta, Anticorpo Igg;8; ;Cirurgicos;CBHPM
3040;Hepatite Delta, Anticorpo Igm;40307069;;5;Hepatite Delta, Anticorpo Igm;8; ;Cirurgicos;CBHPM
3041;Hepatite Delta, Antígeno;40307077;;5;Hepatite Delta, Antígeno;8; ;Cirurgicos;CBHPM
3042;Her-2 - Dosagem Do Receptor;40308235;;5;Her-2 - Dosagem Do Receptor;8; ;Cirurgicos;CBHPM
3043;Herpes Simples - Igg;40307085;;5;Herpes Simples - Igg;8; ;Cirurgicos;CBHPM
3044;Herpes Simples - Igm;40307093;;5;Herpes Simples - Igm;8; ;Cirurgicos;CBHPM
3045;Herpes Zoster - Igg;40307107;;5;Herpes Zoster - Igg;8; ;Cirurgicos;CBHPM
3046;Herpes Zoster - Igm;40307115;;5;Herpes Zoster - Igm;8; ;Cirurgicos;CBHPM
3047;Hidatidose (Equinococose) Idi Dupla;40308081;;5;Hidatidose (Equinococose) Idi Dupla;8; ;Cirurgicos;CBHPM
3048;Hipersensibilidade Retardada (Intradermo Reação Ider ) Candidina, Caxumba, Estreptoquinase-Dornase, ;40307123;;5;Hipersensibilidade Retardada (Intradermo Reação Ider ) Candidina, Caxumba, Estreptoquinase-Dornase, ;8; ;Cirurgicos;CBHPM
3049;Histamina, Dosagem;40307131;;5;Histamina, Dosagem;8; ;Cirurgicos;CBHPM
3136;Vírus, (Sincicial, Respiratório) Pesquisa Direta;40308197;;5;Vírus, (Sincicial, Respiratório) Pesquisa Direta;8; ;Cirurgicos;CBHPM
3137;Waaler-Rose (Fator Reumatóide);40307867;;5;Waaler-Rose (Fator Reumatóide);8; ;Cirurgicos;CBHPM
3138;Weil Felix (Ricketsiose), Reação De Aglutinação;40308200;;5;Weil Felix (Ricketsiose), Reação De Aglutinação;8; ;Cirurgicos;CBHPM
